name,state,established,discontinued,latitude,longitude
DELTON,MI,1877,NA,42.50567,-85.40819
DELWOOD,IL,1896,1936,37.57977,-88.57144
DEMA,KY,1894,NA,NA,NA
DENNISON,MN,1885,NA,44.40566,-93.03929
DENNY,NC,1915,1948,36.0918,-81.4226
DENTON,MD,1800,NA,38.88559,-75.82902
DENTON,NC,1878,NA,35.63372,-80.11419
DENTONSVILLE,VA,1825,1850,NA,NA
DENT'S MILLS,WV,1839,1843,NA,NA
DENTSVILLE,MD,1885,1942,38.48179,-76.89247
DENVER,IA,1859,NA,42.67062,-92.33755
DERBY,VA,1922,1963,36.93565,-82.82627
DESHAVILLE,KY,1828,1830,NA,NA
DESMOINES,IL,1841,1843,NA,NA
DESOTA,IL,1855,NA,37.81755,-89.22786
DESOTO,OH,1897,1907,NA,NA
DESSIE,WV,1902,1935,38.65399,-80.91483
DEVONA,IL,1890,1901,NA,NA
DEW CREEK,OH,1858,1860,NA,NA
DEWEY,VA,1898,1914,37.08038,-82.65877
DEWITT,IL,1825,1833,NA,NA
DEWITT,IL,1844,NA,40.17978,-88.78722
DEXTER CITY,OH,1871,NA,39.65763,-81.4722
DHEINSVILLE,WI,1872,1876,43.25001,-88.14287
DIABLOCK,KY,1916,1948,37.22714,-83.16821
DIAL,KY,1901,1905,NA,NA
DIAMOND,WV,1890,1893,37.8251,-82.08152
DIANA,KY,1836,1839,NA,NA
DICE,IN,1880,1896,NA,NA
DILLARD'S WHARF,VA,1871,1883,NA,NA
DILLMAN,WI,1879,1903,NA,NA
DILLON,IL,1828,1901,40.47671,-89.53816
DILLON,OH,1887,1908,39.97285,-82.05597
DILLY,WI,1895,1920,43.6422,-90.44013
DISCO,WI,1892,1940,44.26218,-91.00903
DITCHLEY,VA,1898,1904,NA,NA
DITCHLEY,VA,1913,1968,37.73319,-76.32439
DITTER,MN,1887,1901,45.01389,-93.52222
DIVIDE,IA,1851,1851,NA,NA
DIXVILLE,VA,1813,1847,NA,NA
DOANVILLE,OH,1901,1959,39.43507,-82.19126
DOBSON,NC,1853,NA,36.39622,-80.72486
DODGE,MI,1889,1911,NA,NA
DODGE'S CORNERS,WI,1855,1903,42.85876,-88.2417
DODON,MD,1895,1899,38.89511,-76.62302
DONALD,MI,1900,1912,NA,NA
DONELAN,IA,1871,1874,42.33334,-90.85013
DONNELLY,KY,1891,1907,NA,NA
DORCHESTER,IL,1860,1962,39.0856,-89.8876
DORINDA,VA,1904,1905,NA,NA
DORNICKTOWN,WV,1851,1854,39.71258,-79.94978
DORR,WV,1897,1943,37.61957,-80.47396
DORRANCE,IL,1850,1861,NA,NA
DOT,OH,1894,1895,NA,NA
DOTSON,MN,1901,1905,44.17194,-94.99444
DOUGLAS,VA,1881,1903,NA,NA
DOUGLAS,WV,1965,1968,39.12705,-79.52061
DOVER,MN,1884,1886,NA,NA
DOVER,DE,1791,NA,39.15925,-75.5218
DOWS,IA,1880,NA,42.65637,-93.50161
DOYLES,IL,1894,1903,39.47587,-87.87198
DRAFRIN,KY,1917,NA,37.32167,-82.40611
DRAKE,IL,1902,1918,39.45894,-90.47068
DRAYTON,MD,1852,1859,NA,NA
DRESDEN,IL,1842,1859,41.40344,-88.27688
DRESSER,IN,1932,1935,39.46254,-87.42363
DREW,IA,1892,1901,42.86358,-93.79355
DREW,NC,1887,1905,36.04682,-77.03551
DRUMMONDTOWN,VA,1802,1903,37.71957,-75.66548
DRY POINT,IL,1838,1838,NA,NA
DRYBURG,VA,1836,1907,NA,NA
DUCK CREEK,DE,1790,1807,39.29983,-75.60465
DUDIE,VA,1904,1935,NA,NA
DUKE,WV,1888,1899,39.647,-79.98796
DUNHAM,IL,1846,1857,42.41113,-88.67288
DUNN,IN,1907,1913,40.56393,-87.46391
DUNN,NC,1886,NA,35.29729,-78.61578
DUNNVILLE,WI,1856,1907,44.71857,-91.90545
DUQUETTE,MN,1905,NA,46.36967,-92.55325
DURBIN,KY,1900,1917,38.27925,-82.59821
DUREA,IA,1856,1858,NA,NA
DURHAM'S FORD,IA,1848,1850,41.34944,-92.94881
DUSHVILLE,MI,1882,1898,43.52507,-84.9031
DUTCH,WV,1913,1943,38.8051,-80.61815
EADSVILLE,KY,1890,1950,36.88813,-84.88884
EAGLE CREEK,WI,1874,1879,44.31608,-91.77182
EAGLE RIVER,MI,1845,1861,NA,NA
EARL,WV,1890,1914,38.26497,-80.77597
EARLE,IN,1871,1901,38.0856,-87.51335
EARLVILLE,IA,1858,NA,42.48166,-91.27264
EARNEST,IN,1893,1901,NA,NA
EAST ARENA,WI,1849,1851,NA,NA
EAST BEND,KY,1856,1877,38.92964,-84.86121
EAST CHAIN LAKES,MN,1862,1906,NA,NA
EAST CHICAGO,IN,1889,NA,41.62892,-87.46132
EAST DES MOINES,IA,1858,1860,41.57082,-93.55244
EAST DURHAM,NC,1887,1926,35.99604,-78.87085
EAST FULTONHAM,OH,1911,NA,39.84969,-82.12264
EAST GIBSON,WI,1866,1903,NA,NA
EAST GROVE,IL,1839,1839,41.62822,-89.45883
EAST MARION,MI,1849,1856,NA,NA
EAST PALESTINE,OH,1835,NA,40.8363,-80.54015
EAST PAW PAW,IL,1854,1898,41.68768,-88.93494
EAST UNION,KY,1854,1857,38.24012,-83.97976
EASTGULF,WV,1915,1984,37.62956,-81.29482
EASTHAM,VA,1884,1961,38.0718,-78.41168
EASTVIEW,OH,1895,1904,40.32812,-80.62619
EASTVILLE,KY,1851,1859,38.23942,-83.78857
EATON STATION,WV,1865,1867,39.19619,-81.31373
EBERLEY,KY,1887,1889,37.54073,-87.90449
EBERSOLE'S WAREHOUSE,KY,1852,1855,NA,NA
EBRO,MN,1898,1975,47.49556,-95.52917
ECCLESTON,MD,1905,1955,39.40538,-76.72886
ECHO,IA,1892,1903,41.74721,-95.94168
ECHO LAKE,WI,1879,1880,NA,NA
EDEN,NC,1849,1905,NA,NA
EDENVILLE,IA,1860,1883,41.92495,-93.18661
EDESVILLE,MD,1863,1910,39.15511,-76.20745
EDITH,NC,1887,1907,NA,NA
EDMONSTON,MD,1925,1939,38.94678,-76.93109
EDNA,MI,1876,1886,44.29816,-84.6549
EDWARDS MILL,NC,1872,1894,NA,NA
EDWARDSBURG,MI,1830,NA,41.79749,-86.08358
EFFIE,KY,1910,1913,NA,NA
EFFIE,MN,1903,1991,47.84056,-93.64167
EGERIA,WV,1879,1962,37.54789,-81.20565
EHEART,VA,1891,1960,38.20374,-78.32306
EIECTA,NC,1900,1905,NA,NA
EL PASO,WI,1858,1904,44.76969,-92.34408
ELBA STATION,IL,1886,1914,41.8642,-88.7762
ELBRIDGE,MI,1883,1905,43.68583,-86.21889
ELDERVILLE,IL,1873,1910,40.33032,-91.29459
ELDORA JUNCTION,IA,1887,1900,42.29721,-93.06965
ELDRIDGE,IA,1871,NA,41.65495,-90.58392
ELDRIDGE,WI,1867,1868,NA,NA
ELF,NC,1883,1911,35.02148,-83.74795
ELFRIEDA,KY,1886,1886,NA,NA
ELIZA,IL,1840,1902,41.29586,-90.96765
ELK GROVE,IL,1837,1904,42.00392,-87.97035
ELK MARSH,VA,1807,1837,38.55985,-77.73888
ELK SPUR,NC,1905,1932,36.37541,-81.01758
ELKHART,WI,1880,1910,NA,NA
ELKPORT,IA,1849,1983,42.73971,-91.27791
ELLERSLIE,KY,1895,1899,NA,NA
ELLERTH,MN,1898,1913,48.355,-96.47722
ELLERTON,OH,1879,1905,39.67784,-84.30966
ELLINSBURGH,OH,1839,1841,NA,NA
ELLIOTT,WI,1857,1858,NA,NA
ELLSWORTH,IA,1861,1873,41.3661,-93.84828
ELMDALE,MI,1889,1939,42.85361,-85.31111
ELMWOOD,WI,1885,NA,44.78078,-92.14959
ELTHAM,VA,1870,1919,38.21457,-77.03025
ELVAN,IN,1881,1887,NA,NA
EMBARRASS,IL,1833,1834,NA,NA
EMBRY,KY,1900,1935,37.30128,-86.56089
EMORYVILLE,WV,1905,1960,39.35343,-79.17031
ENERGY,NC,1880,1884,NA,NA
ENGLE,MI,1877,1878,NA,NA
ENGLEWOOD,OH,1899,NA,39.87729,-84.30439
ENNALLS,MD,1880,1898,38.60067,-75.84716
ENNIS,WV,1888,1926,37.37595,-81.39288
ENTERPRISE,MI,1843,1864,NA,NA
EPES,VA,1899,1915,NA,NA
EPLER,IL,1857,1865,NA,NA
ERA,VA,1882,1940,37.10043,-77.77527
ERIN,KY,1903,1904,NA,NA
ERIN,MI,1854,1861,NA,NA
ESSEX,MN,1886,1894,46.12639,-95.18611
ETHERLEY,IL,1895,1908,40.99337,-90.08595
ETOILE,KY,1886,NA,36.83561,-85.89998
EUSHNELL,OH,1882,1905,41.86283,-80.57146
EVANS LANDING,IN,1870,1947,38.00424,-85.98469
EVANSTON,IN,1891,1989,38.03941,-86.84195
EVERETT,KY,1899,1913,NA,NA
EWING COLLEGE,IL,1879,1890,38.10366,-88.94035
EXCHANGE,KY,1849,1862,NA,NA
EXIRA,IA,1856,NA,41.59134,-94.87783
EXPORT,WV,1909,1927,37.85789,-81.00065
FABERS MILLS,VA,1830,1903,37.83181,-78.73752
FABIUS,WV,1836,1958,39.11511,-78.82585
FAIR GROVE,NC,1827,1907,35.85208,-80.07754
FAIR HAVEN,IA,1840,1842,NA,NA
FAIR HILL,VA,1866,1870,NA,NA
FAIR PLAY,NC,1855,1866,NA,NA
FAIRFIELD,VA,1800,NA,37.87978,-79.28829
FAIRMOUNT,OH,1883,1912,41.51533,-81.56929
FAIRPLAIN,WV,1881,1958,38.75259,-81.68596
FAIRPOINT,OH,1876,NA,40.1209,-80.93176
FAIRVIEW,WV,1819,1911,40.53141,-80.57913
FAIRVILLE,IA,1894,1906,43.15608,-94.46331
FAITH,VA,1901,1902,NA,NA
FALCONERS,VA,1885,1888,NA,NA
FALLING SPRING,WV,1839,1913,37.99305,-80.36159
FALLS,MD,1920,1932,NA,NA
FALLS OF TWELVE POLE,WV,1855,1886,38.29814,-82.4471
FAN,IA,1896,1898,40.87781,-91.25293
FANCHER,OH,1891,1908,41.462,-83.78772
FANCY FARM,IL,1835,1847,NA,NA
FANSLER,IN,1890,1904,NA,NA
FARM,IN,1856,1862,NA,NA
FARM HILL,MN,1863,1887,44.17968,-92.41545
FARMDALE,KY,1841,1920,38.12016,-84.91392
FARMERBURG,IN,1882,NA,39.24865,-87.38196
FARMERSVILLE,MN,1857,1859,NA,NA
FARMING,MN,1883,1904,45.51528,-94.59778
FARMINGTON,WV,1851,1851,NA,NA
FARMINGTON,MI,1826,NA,42.46266,-83.37416
FARMINGTON,KY,1842,NA,36.66976,-88.52563
FARMINGTON CENTRE,OH,1864,1865,41.39033,-80.95398
FARMWELL,VA,1860,1896,39.04372,-77.48749
FAULKNER,IN,1882,1903,NA,NA
FAYETTE,WI,1849,1907,42.75417,-90.0354
FAYETTEVILLE,WI,1871,1905,NA,NA
FAYETTEVILLE,WV,1835,NA,38.05243,-81.10448
FELIX,IA,1876,1883,41.31944,-93.35577
FELTS,NC,1884,1906,NA,NA
FENTON,IN,1889,1901,NA,NA
FENTON,KY,1891,1919,36.777,-88.10281
FENTRISS,NC,1841,1876,35.96208,-79.76225
FERGUSON,KY,1947,NA,37.06744,-84.60332
FERGUSON'S STATION,IN,1871,1880,NA,NA
FERNALD,IA,1903,1955,42.07082,-93.39493
FERNALDA,VA,1892,1905,NA,NA
FERTILE,MN,1881,NA,47.53627,-96.27959
FIFIELD,MI,1898,1900,NA,NA
FIFTEEN,OH,1872,1918,39.53007,-81.28011
FILLMORE,NC,1850,1855,NA,NA
FILLMORE,WI,1849,1907,43.49833,-88.06065
FINCHVILLE,KY,1857,NA,38.14825,-85.31807
FINLEY,NC,1898,1944,36.0743,-81.59177
FISHERS,NC,1832,1866,NA,NA
FISHER'S LANDING,MN,1875,1882,47.80065,-96.7998
FISHERS STATION,MI,1871,1903,42.86611,-85.67361
FITCHBURG,MI,1856,1903,42.43917,-84.27778
FIVE MILE,WV,1874,1920,38.75092,-82.08153
FLAT HEAD,VA,1860,1866,NA,NA
FLAT LICK,VA,1845,1890,36.61037,-82.84183
FLAT RUN,WV,1887,1900,39.575920000000004,-80.34342
FLEMING,KY,1801,1818,38.37011,-83.69664
FLEMINGS,IN,1816,1821,NA,NA
FLINT,IA,1856,1901,41.45056,-92.75436
FLINT,KY,1884,1902,36.69581,-88.30742
FLIPPING,WV,1887,1891,37.34456,-81.26593
FLORA,KY,1892,1928,38.38498,-83.9722
FLORA,OH,1884,1949,39.16535,-81.97764
FLORAVILLE,IL,1860,1907,38.37644,-90.05622
FLORENCE,IA,1863,1880,41.90243,-91.92259
FLOURNOY,KY,1886,1942,37.6956,-87.86141
FLOWER HILL,NC,1877,1907,NA,NA
FLOWERVILLE,IN,1856,1885,NA,NA
FONTA FLORA,NC,1870,1921,NA,NA
FORAKER,IN,1891,1966,41.51588,-85.92416
FORD,IN,1894,1899,NA,NA
FORD,NC,1879,1909,35.21154,-80.2559
FORD,OH,1851,1906,41.46339,-81.24427
FORDYCE,IL,1903,1912,NA,NA
FORESMAN,IN,1883,1934,40.86615,-87.29502
FOREST,IN,1875,NA,40.37374,-86.33153
FOREST DEPOT,VA,1852,1924,NA,NA
FOREST HILL,IL,1885,1894,41.75698,-87.68283
FOREST MILLS,MN,1879,1898,44.29778,-92.64056
FORGY,OH,1883,1923,39.91395,-83.9916
FORRESTTOWN,MD,1828,1829,NA,NA
FORT EUSTIS,VA,1925,1958,NA,NA
FORT MEIGS,OH,1814,1819,NA,NA
FORT MONROE,VA,1941,1972,37.00561,-76.30486
FORT RED,IN,1876,1880,39.84866,-86.70056
FORT SCOTT CAMPS,OH,1941,1958,39.27089,-84.65967
FORT SPRING,KY,1886,1903,38.04147,-84.62633
FOSTER,VA,1892,NA,37.45318,-76.38503
FOSTORIA,MI,1882,NA,43.25327,-83.37188
FOUNTAIN BLUFF,IL,1868,1908,37.74118,-89.54137
FOUNTAIN INN,KY,1838,1842,NA,NA
FOX ISLANDS,MI,1909,1917,NA,NA
FOXLAKE,MN,1901,1955,43.67662,-94.65887
FOYS STORE,NC,1830,1852,NA,NA
FRAGRANT,KY,1900,1924,37.45422,-86.16969
FRANKENLUST,MI,1852,1882,NA,NA
FRANKFORD,DE,1857,NA,38.51812,-75.2354
FRANKLIN MILLS,IA,1859,1898,40.90143,-91.18348
FRANKLINTON,OH,1805,1834,39.96118,-82.99879
FRANKLINVILLE,MD,1846,1850,39.45899,-77.09915
FRANKTOWN,VA,1817,NA,37.47668,-75.87736
FRASERS,IL,1879,1903,NA,NA
FREDERICVILLE,MI,1877,1886,44.77787,-84.75399
FREEBORN,MN,1858,NA,43.76514,-93.56301
FREEBURG,IL,1857,NA,38.42619,-89.91087
FREEDOM,MI,1867,1869,42.23935,-83.94724
FREEMANS,OH,1846,1849,NA,NA
FREEMANS MILLS,NC,1870,1904,35.93819,-79.89031
FREEPORT,IA,1854,1905,43.3022,-91.74348
FREMONT,VA,1880,1885,36.76123,-80.68312
FRIENDSHIP,MD,1807,NA,38.73695,-76.59044
FRISCO,NC,1898,NA,35.23414,-75.62518
FROELICH STATION,IA,1883,1888,43.00665,-91.3218
FRONTELO,VA,1889,1892,NA,NA
FROST,MI,1880,1907,43.45278,-84.12139
FROST'S IRON WORKS,NC,1829,1836,NA,NA
FROSTVILLIE,OH,1829,1843,41.37592,-81.9054
FROZEN CREEK,KY,1886,1983,37.5912,-83.42185
FRUITDALE,IN,1909,1937,39.32199,-86.25777
FULGHAM,KY,1900,1904,36.65284,-88.87034
FULLERTON,KY,1893,1957,38.72174,-82.98184
FULTON,OH,1829,1866,39.12228,-84.47494
FUNK,OH,1897,1935,40.75311,-82.11626
GAD,WI,1882,1907,NA,NA
GAINFORD,IA,1885,1896,41.25057,-92.52519
GAITHERSBURG,MD,1873,NA,39.14064,-77.19316
GALE,MI,1899,1906,43.6275,-86.12589
GALFORD,OH,1880,1907,NA,NA
GALLOWAYS,MD,1879,1924,38.84317,-76.54357
GALVESTON,NC,1888,1902,NA,NA
GAMBER,MD,1880,1899,39.46483,-76.93387
GARDEN VALLEY,WI,1858,1869,44.46629,-90.98358
GARDNER,KY,1931,1940,36.96866,-83.53867
GARFIELD,OH,1899,1958,40.91811,-80.95537
GARVIN,MN,1891,NA,44.21667,-95.75972
GARYSBURG,NC,1838,NA,36.44612,-77.55817
GAULEY POOL,WV,1879,1879,NA,NA
GAVERS,OH,1848,1902,40.70701,-80.80536
GAWTHROP,WV,1907,1914,NA,NA
GAYLORD,MN,1881,NA,44.55293,-94.21936
GAYNOR,WI,1902,1903,NA,NA
GEER,VA,1903,1972,38.29791,-78.49557
GENEVA,WV,1892,1932,38.73898,-81.48929
GENOA,KY,1846,1854,NA,NA
GENOA,VA,1897,1937,38.6404,-78.91781
GENOA BLUFF,IA,1858,1904,41.69334,-92.15268
GENT,KY,1923,1931,NA,NA
GENT,VA,1892,1893,NA,NA
GEORGE,IA,1887,NA,43.34386,-96.00128
GEORGES CREEK,KY,1871,1958,37.97806,-82.65639
GEORGIE,WV,1897,1906,NA,NA
GERMANTOWN,MN,1897,1928,48.19778,-95.89444
GERTIE,VA,1886,1906,36.58793,-76.28549
GERTON,NC,1902,NA,35.47886,-82.34687
GIANT MILLS,VA,1882,1890,38.17791,-79.03308
GIATTO,WV,1892,1958,37.41762,-81.25593
GIBBS,IA,1892,1893,NA,NA
GILEAD,NC,1888,1909,35.45266,-76.98495
GILLS PIER,MI,1883,1908,45.08889,-85.68389
GILLASPIE,VA,1890,1910,37.21403,-79.43225
GILMORE,IL,1872,1879,38.98754,-88.71755
GLADE VALLEY,NC,1911,NA,36.47136,-81.05017
GLADWIN,IA,1905,1933,41.35974,-91.45099
GLADWIN,WV,1894,1923,39.00705,-79.54478
GLASGOW,DE,1828,1912,39.60483,-75.74521
GLEN,MD,1882,1905,39.04622,-77.21609
GLENCARLYN,VA,1896,1936,38.86178,-77.12915
GLENCOE,MI,1901,1904,43.96417,-82.88583
GLENDOWER,OH,1886,1888,39.32667,-84.71521
GLENELLEN,IA,1888,1912,42.4186,-96.32031
GLENMONT,WI,1857,1862,44.87969,-92.73131
GLENWOOD,WV,1877,NA,38.59121,-82.18887
GLOBE,NC,1837,1955,36.04624,-81.70816
GLOVE,VA,1892,1905,NA,NA
GODAHL,MN,1894,1907,NA,NA
GOLD HILL,VA,1852,1922,37.62348,-78.37028
GOLDEN PRAIRIE,IA,1870,1883,42.39055,-91.46126
GOODLAND,MN,1903,NA,47.16194,-93.13556
GOODWIN,WV,1906,1914,38.92788,-80.16036
GORE,OH,1852,1972,39.58062,-82.29432
GORHAM,IL,1912,NA,37.71602,-89.48887
GORMAN,MI,1893,1902,41.825,-84.00278
GORRELL,NC,1891,1893,NA,NA
GOSHEN,IL,1834,1835,41.10643,-89.92594
GOSHEN BRIDGE,VA,1855,1904,37.98707,-79.49782
GOSNELL,MD,1898,1899,39.40205,-77.09665
GOSS MILL,IN,1879,1904,NA,NA
GOWER'S FERRY,IA,1870,1877,41.79141,-91.31405
GPORGESVILLE,OH,1817,1918,39.89034,-83.22214
GRACEVILLE,DE,1884,1885,39.809,-75.54881
GRADE,NC,1882,1905,NA,NA
GRAF,IA,1898,1955,42.49306,-90.87124
GRAHAM'S FORGE,NC,1841,1846,NA,NA
GRAMONT,IL,1871,1875,40.87781,-88.77701
GRANBY,MN,1860,1881,44.32717,-94.19313
GRAND,OH,1827,1844,40.70144,-83.39298
GRAND BLANC,MI,1830,1834,NA,NA
GRAND CACKALIN,WI,1831,1839,NA,NA
GRAND LEDGE,MI,1895,NA,42.75263,-84.74591
GRAND MARAIS,MI,1882,1885,NA,NA
GRAND VIEW,WI,1852,1854,NA,NA
GRANDVIEW,MN,1874,1882,44.51371,-95.89286
GRANDVILLE,MI,1834,NA,42.9104,-85.76367
GRANGE CITY,KY,1876,1959,38.24539,-83.66543
GRANGEHALL,IL,1894,1899,37.81922,-89.32231
GRANGER,KY,1831,1834,NA,NA
GRANGER,WI,1873,1896,45.01607,-92.04601
GRANGER,OH,1816,1901,41.15561,-81.7318
GRANT,MN,1869,1876,NA,NA
GRANT,WV,1866,1880,39.10513,-79.19557
GRANTS LICK,KY,1806,1950,38.86023,-84.39507
GRANTSVILLE,WV,1866,NA,38.92335,-81.09663
GRASS HILLS,KY,1837,1858,38.68573,-85.00549
GRAVEL BANK,OH,1891,1914,39.36785,-81.53374
GRAVELHILL,NC,1894,1911,NA,NA
GRAVELVILLE,MN,1879,1905,NA,NA
GRAY'S FLAT,WV,1853,1903,39.55814,-80.18174
GRAYSON,IN,1891,1900,NA,NA
GREATFALLS,MD,1857,1907,39.00233,-77.24609
GREELEY,IA,1863,NA,42.58447,-91.34059
GREEN CASTLE,OH,1845,1902,39.77367,-82.761
GREEN SPRING,MD,1832,1861,39.40844,-76.74275
GREEN SPRING FURNACE,MD,1851,1903,39.6226,-77.97444
GREEN VALLEY,IL,1866,NA,40.40739,-89.64394
GREEN,IA,1871,NA,42.89514,-92.80119
GREENBUSH,MI,1844,1867,43.10361,-84.51389
GREENLAND,MN,1883,1914,44.20667,-93.72722
GREENMOUNT,VA,1828,1836,NA,NA
GREENVIEW,IL,1858,NA,40.08449,-89.74053
GREENVILLE,IN,1816,1819,NA,NA
GREENWOOD,IA,1861,1886,41.70277,-93.56049
GREGGSVILLE,WV,1867,1879,40.08924,-80.68786
GREGORY,NC,1887,NA,36.38404,-76.12299
GRIFFIN,IL,1882,1903,41.24031,-90.48958
GRIFFLE'S MILL,KY,1854,1859,NA,NA
GRIMSBY'S,VA,1814,1819,NA,NA
GRIMSLEY,NC,1886,1911,NA,NA
GRISSAM'S CHAPEL,KY,1858,1859,NA,NA
GRIT,NC,1893,1905,NA,NA
GROSECLOSE,VA,1892,1965,36.88956,-81.34705
GROSS POINT,IL,1846,1850,42.07892,-87.72256
GROTTOES,VA,1893,NA,38.26466,-78.82317
GROVER,MN,1886,1902,NA,NA
GUINEA CITY,OH,1886,1894,NA,NA
GUM SULPHUR,KY,1870,1919,37.42757,-84.45372
GURLEY,IA,1864,1869,41.50138,-95.0036
GUSS,IA,1883,1907,40.84193,-94.85803
GUTHRIE,WV,1883,1934,38.40621,-81.66151
HACKLEMAN,IN,1871,1902,40.42171,-85.74803
HAGER,WV,1884,1885,37.96788,-81.86318
HAGER,WV,1906,1972,38.21454,-82.0868
HAGERS,NC,1889,1903,NA,NA
HAGOOD'S STORE,VA,1828,1829,NA,NA
HAISLIP,VA,1914,1916,NA,NA
HALCYON,WV,1906,1923,37.97982,-82.09374
HALES CREEK,OH,1858,1918,38.81119,-82.67489
HALLS MILLS,NC,1873,1953,36.29235,-81.21037
HALLTOWN,OH,1889,1902,NA,NA
HAMBURGH,KY,1844,1845,NA,NA
HAMBY'S CREEK,NC,1858,1866,NA,NA
HAMILTON,MI,1841,1862,42.12444,-86.05972
HAMPTON MILLS,MN,1873,1875,NA,NA
HAN,VA,1883,1891,NA,NA
HANDLEY,OH,1882,1883,NA,NA
HANDY,IL,1883,1903,NA,NA
HANNA,OH,1894,1902,NA,NA
HANOVER,IN,1860,NA,38.71412,-85.4684
HANOVER,MD,1862,1962,39.19289,-76.72414
HANOVER,WI,1852,1854,NA,NA
HANOVER,OH,1822,1824,40.27016,-82.35364
HANSFORD,KY,1891,1955,37.26981,-84.36994
HANSON,IA,1900,1900,43.45912,-93.41827
HARBINGER,NC,1886,NA,36.10089,-75.81441
HARCO,IL,1917,1962,37.79588,-88.65006
HARDESTY,KY,1900,1913,NA,NA
HARDSCRABBLE,IL,1857,1859,NA,NA
HARDY,IN,1886,1903,NA,NA
HARDYS FORD,VA,1877,1906,37.21181,-79.79837
HARLAN,KY,1824,NA,36.84759,-83.32203
HARMONY LANDING,KY,1833,1851,38.41145,-85.61746
HARNED,KY,1890,NA,37.75083,-86.40975
HAROLD,KY,1887,1895,NA,NA
HARRELL,IN,1881,1903,NA,NA
HARRIS,MI,1889,1894,42.58333,-84.16722
HARRISBURGH,KY,1872,1875,NA,NA
HARRISON,OH,1823,1825,40.08034,-82.92879
HARRISVILLE RESERVE,OH,1819,1832,41.03072,-82.012
HART,WV,1881,NA,38.03111,-82.12979
HARTERS CROSS ROADS,OH,1825,1828,NA,NA
HARTS,VA,1915,1929,38.1343,-76.92469
HARTS MILLS,IN,1837,1868,38.97033,-85.14773
HART'S STORE,VA,1811,1827,NA,NA
HARTSBURG,OH,1872,1904,41.09311,-84.32495
HARTSVILLE,IN,1828,1829,NA,NA
HARTSVILLE,IN,1864,1864,NA,NA
HARTVILLE,VA,1904,1921,NA,NA
HARTWELL,OH,1870,1902,39.21395,-84.468
HARVEY'S MILLS,IA,1878,1882,41.64264,-94.26946
HARVEYSBURG,OH,1839,NA,39.50353,-84.01096
HASKINVILLE,IA,1883,1884,NA,NA
HAT ISLAND,IL,1865,1869,NA,NA
HATCHES,NC,1825,1826,NA,NA
HATCHVILLE,IN,1838,1839,NA,NA
HATTON,IL,1882,1906,39.47698,-87.55863
HAVELOCK,IA,1882,NA,42.83608,-94.70054
HAVELOCK,NC,1881,NA,34.89442,-76.92741
HAVENS,OH,1898,1905,41.30561,-83.19298
HAWES,MI,1899,1908,44.70583,-83.43361
HAWICK,MN,1887,NA,45.34778,-94.82694
HAYESVILLE,NC,1820,1842,36.21053,-78.33427
HAYESVILLE,OH,1841,NA,40.77305,-82.26189
HAYS,KY,1908,1914,37.57536,-83.40684
HAYS,NC,1899,NA,36.24964,-81.11641
HAYSLIPS CORNERS,MN,1938,1939,47.6,-93.77361
HAYWOOD,KY,1894,1909,36.94616,-85.97442
HAZEL PATCH,KY,1805,1831,37.23336,-84.19627
HAZELHURST JUNCTION,WI,1899,1901,NA,NA
HAZLE DELL,IL,1851,1878,39.20254,-88.04115
HAZLITT,IL,1856,1873,NA,NA
HEALTH SEAT,NC,1820,1850,NA,NA
HECTOR,OH,1883,1900,41.10005,-84.22772
HELEN,MN,1873,1875,44.76054,-94.07084
HELGERSON,IA,1872,1872,43.26942,-96.34197
HELLERS CROSS ROADS,OH,1853,1857,NA,NA
HELMET,VA,1922,1975,37.91653,-77.10497
HELM'S MILL,KY,1877,1883,NA,NA
HEMLOCK,WV,1859,1878,38.89508,-81.74124
HENDERSON'S STORE,VA,1812,1823,NA,NA
HENDRICKS STORE,VA,1811,1923,37.16653,-79.63503
HENRIETTA,MN,1892,1894,46.92255,-94.9535
HENRY,NC,1886,1924,35.55847,-81.42564
HENSLEY,WV,1903,NA,37.47267,-81.70246
HERBERT,WI,1881,1905,44.65997,-92.37602
HERMOSA,VA,1901,1907,36.94014,-79.12141
HERNDON,IA,1882,1966,41.84554,-94.34941
HERSMANS,IL,1861,1865,39.95005,-90.74124
HESSEL,MI,1888,NA,46.00383,-84.42654
HIGBY,WV,1877,1928,38.68509,-81.53624
HIGDEM,MN,1880,1880,48.14168,-97.0765
HIGGINS LAKE,MI,1894,1903,44.46171,-84.75237
HIGGINSPORT,IA,1837,1892,42.11669,-90.45902
HIGH LAKE,IA,1867,1878,43.34163,-94.78665
HIGHLAND,KY,1869,1907,37.42794,-84.65487
HIGHLAND,MD,1878,NA,39.18167,-76.96164
HIGHLAND LICK,KY,1806,1806,NA,NA
HIGHLAND PARK,MN,1855,1856,NA,NA
HIGHLAND PARK,MI,1889,1909,42.40186,-83.09506
HIGHTOWERS,NC,1833,1935,36.32708,-79.24335
HIGHTOWN,VA,1857,1996,38.43123,-79.63172
HIGHWOOD,IL,1893,NA,42.20216,-87.81225
HIKES,KY,1895,1902,38.21291,-85.63748
HILARY,IN,1891,1891,NA,NA
HILDA,MN,1905,1915,48.01667,-95.69167
HILL,IL,1878,1905,38.93032,-88.52116
HILL,NC,1892,1916,35.7621,-77.51414
HILL STATION,VA,1892,1922,36.70788,-82.64794
